match_id,date,season,venue,team,opponent,winner,team_win,expanding_win_pct,ewm_win_pct,win_streak,team_margin,ewm_margin_strength,ewm_margin_volatility,opponent_expanding_win_pct,diff_expanding_win_pct,opponent_ewm_win_pct,diff_ewm_win_pct,opponent_win_streak,diff_win_streak,opponent_ewm_margin_strength,diff_ewm_margin_strength,opponent_ewm_margin_volatility,diff_ewm_margin_volatility,season_exp_win_pct,season_roll5_win_pct,opponent_season_exp_win_pct,diff_season_exp_win_pct,opponent_season_roll5_win_pct,diff_season_roll5_win_pct
2016_48th,2016-05-16,2016,Eden Gardens (Kolkata),Royal Challengers Bengaluru,Kolkata Knight Riders,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.5317460317460317,-0.5317460317460317,0.6434075289423268,-0.6434075289423268,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,-0.6363636363636364,0.6,-0.6
2016_48th,2016-05-16,2016,Eden Gardens (Kolkata),Kolkata Knight Riders,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.5317460317460317,0.6434075289423268,3.0,0,0.0,0.0,0.0,0.5317460317460317,0.0,0.6434075289423268,0.0,3.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.6,0.0,0.6363636363636364,0.0,0.6
2016_49th,2016-05-17,2016,Dr YS Rajasekhara Reddy Cricket Stadium (Visakhapatnam),Delhi Capitals,Rising Pune Supergiant,Rising Pune Supergiant,0,0.0,0.0,0.0,0,0.0,0.0,0.25,-0.25,0.15796796742999994,-0.15796796742999994,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.2,-0.2
2016_49th,2016-05-17,2016,Dr YS Rajasekhara Reddy Cricket Stadium (Visakhapatnam),Rising Pune Supergiant,Delhi Capitals,Rising Pune Supergiant,1,0.25,0.15796796742999994,1.0,0,0.0,0.0,0.0,0.25,0.0,0.15796796742999994,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.2,0.0,0.25,0.0,0.2
2016_50th,2016-05-18,2016,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Punjab Kings,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016_50th,2016-05-18,2016,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Punjab Kings,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016_51st,2016-05-19,2016,Green Park (Kanpur),Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,1,0.5833333333333334,0.3607755969999999,1.0,0,0.0,0.0,0.5275590551181102,0.05577427821522318,0.4503852702596287,-0.08960967325962882,3.0,-2.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.2,0.5833333333333334,0.0,0.6,-0.39999999999999997
2016_51st,2016-05-19,2016,Green Park (Kanpur),Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,0,0.5275590551181102,0.4503852702596287,3.0,0,0.0,0.0,0.5833333333333334,-0.05577427821522318,0.3607755969999999,0.08960967325962882,1.0,2.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.6,0.5833333333333334,0.0,0.2,0.39999999999999997
2016_52nd,2016-05-20,2016,Shaheed Veer Narayan Sing International Stadium (Raipur),Sunrisers Hyderabad,Delhi Capitals,Delhi Daredevils,0,0.5357142857142857,0.7320103943596946,4.0,0,0.0,0.0,0.0,0.5357142857142857,0.0,0.7320103943596946,0.0,4.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.0,0.6666666666666666,0.0,0.8
2016_52nd,2016-05-20,2016,Shaheed Veer Narayan Sing International Stadium (Raipur),Delhi Capitals,Sunrisers Hyderabad,Delhi Daredevils,0,0.0,0.0,0.0,0,0.0,0.0,0.5357142857142857,-0.5357142857142857,0.7320103943596946,-0.7320103943596946,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,0.8,-0.8
2016_54th,2016-05-21,2016,Green Park (Kanpur),Mumbai Indians,Gujarat Lions,Gujarat Lions,0,0.5755395683453237,0.6367662022862902,3.0,0,0.0,0.0,0.6153846153846154,-0.0398450470392917,0.5525429178999999,0.08422328438629034,2.0,1.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.6,0.6153846153846154,-0.07692307692307698,0.4,0.19999999999999996
2016_53rd,2016-05-21,2016,Dr YS Rajasekhara Reddy Cricket Stadium (Visakhapatnam),Punjab Kings,Rising Pune Supergiant,Rising Pune Supergiant,0,0.0,0.0,0.0,0,0.0,0.0,0.3076923076923077,-0.3076923076923077,0.41057757720099997,-0.41057757720099997,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,-0.3076923076923077,0.4,-0.4
2016_53rd,2016-05-21,2016,Dr YS Rajasekhara Reddy Cricket Stadium (Visakhapatnam),Rising Pune Supergiant,Punjab Kings,Rising Pune Supergiant,1,0.3076923076923077,0.41057757720099997,2.0,0,0.0,0.0,0.0,0.3076923076923077,0.0,0.41057757720099997,0.0,2.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.4,0.0,0.3076923076923077,0.0,0.4
2016_54th,2016-05-21,2016,Green Park (Kanpur),Gujarat Lions,Mumbai Indians,Gujarat Lions,1,0.6153846153846154,0.5525429178999999,2.0,0,0.0,0.0,0.5755395683453237,0.0398450470392917,0.6367662022862902,-0.08422328438629034,3.0,-1.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.4,0.5384615384615384,0.07692307692307698,0.6,-0.19999999999999996
2016_55th,2016-05-22,2016,Eden Gardens (Kolkata),Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,1,0.5234375,0.3152696891817401,2.0,0,0.0,0.0,0.5263157894736842,-0.0028782894736841813,0.5124072760517862,-0.19713758687004607,3.0,-1.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.4,0.6153846153846154,-0.07692307692307698,0.6,-0.19999999999999996
2016_56th,2016-05-22,2016,Shaheed Veer Narayan Sing International Stadium (Raipur),Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016_56th,2016-05-22,2016,Shaheed Veer Narayan Sing International Stadium (Raipur),Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2016_55th,2016-05-22,2016,Eden Gardens (Kolkata),Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,0,0.5263157894736842,0.5124072760517862,3.0,0,0.0,0.0,0.5234375,0.0028782894736841813,0.3152696891817401,0.19713758687004607,2.0,1.0,0.0,0.0,0.0,0.0,0.6153846153846154,0.6,0.5384615384615384,0.07692307692307698,0.4,0.19999999999999996
2016_1st Qual. Final,2016-05-24,2016,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Gujarat Lions,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.6428571428571429,-0.6428571428571429,0.6867800425299999,-0.6867800425299999,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6428571428571429,-0.6428571428571429,0.6,-0.6
2016_1st Qual. Final,2016-05-24,2016,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Gujarat Lions,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.6428571428571429,0.6867800425299999,3.0,0,0.0,0.0,0.0,0.6428571428571429,0.0,0.6867800425299999,0.0,3.0,0.0,0.0,0.0,0.0,0.6428571428571429,0.6,0.0,0.6428571428571429,0.0,0.6
2016_Elim. Final,2016-05-25,2016,Arun Jaitley Stadium (Delhi),Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.5271317829457365,0.520688782427218,2.0,0,0.0,0.0,0.5172413793103449,0.00989040363539162,0.3586850932362503,0.16200368919096775,2.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.4,0.5714285714285714,0.0,0.4,0.0
2016_Elim. Final,2016-05-25,2016,Arun Jaitley Stadium (Delhi),Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,1,0.5172413793103449,0.3586850932362503,2.0,0,0.0,0.0,0.5271317829457365,-0.00989040363539162,0.520688782427218,-0.16200368919096775,2.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.4,0.5714285714285714,0.0,0.4,0.0
2016_Qual. Final,2016-05-27,2016,Arun Jaitley Stadium (Delhi),Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,1,0.5254237288135594,0.5510795652653752,2.0,0,0.0,0.0,0.6,-0.07457627118644061,0.4807460297709999,0.07033353549437527,3.0,-1.0,0.0,0.0,0.0,0.0,0.6,0.4,0.6,0.0,0.6,-0.19999999999999996
2016_Qual. Final,2016-05-27,2016,Arun Jaitley Stadium (Delhi),Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.6,0.4807460297709999,3.0,0,0.0,0.0,0.5254237288135594,0.07457627118644061,0.5510795652653752,-0.07033353549437527,2.0,1.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,0.0,0.4,0.19999999999999996
2016_Final,2016-05-29,2016,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,1,0.5333333333333333,0.6857556956857626,3.0,0,0.0,0.0,0.0,0.5333333333333333,0.0,0.6857556956857626,0.0,3.0,0.0,0.0,0.0,0.0,0.625,0.6,0.0,0.625,0.0,0.6
2016_Final,2016-05-29,2016,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.0,0.0,0.0,0,0.0,0.0,0.5333333333333333,-0.5333333333333333,0.6857556956857626,-0.6857556956857626,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,-0.625,0.6,-0.6
2017_1st,2017-04-05,2017,Rajiv Gandhi International Stadium (Hyderabad),Sunrisers Hyderabad,Royal Challengers Bengaluru,Sunrisers Hyderabad,1,0.5409836065573771,0.7800289869800338,3.0,0,0.0,0.0,0.0,0.5409836065573771,0.0,0.7800289869800338,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0
2017_1st,2017-04-05,2017,Rajiv Gandhi International Stadium (Hyderabad),Royal Challengers Bengaluru,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.0,0.0,0.0,0,0.0,0.0,0.5409836065573771,-0.5409836065573771,0.7800289869800338,-0.7800289869800338,3.0,-3.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0
2017_2nd,2017-04-06,2017,Maharashtra Cricket Association Stadium (Pune),Rising Pune Supergiant,Mumbai Indians,Rising Pune Supergiant,1,0.35714285714285715,0.5874043040407,2.0,0,0.0,0.0,0.5714285714285714,-0.21428571428571425,0.4457363416004031,0.1416679624402969,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0
2017_2nd,2017-04-06,2017,Maharashtra Cricket Association Stadium (Pune),Mumbai Indians,Rising Pune Supergiant,Rising Pune Supergiant,0,0.5714285714285714,0.4457363416004031,2.0,0,0.0,0.0,0.35714285714285715,0.21428571428571425,0.5874043040407,-0.1416679624402969,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0
2017_3rd,2017-04-07,2017,"Saurashtra Cricket Association Stadium (Khandheri, Rajkot)",Gujarat Lions,Kolkata Knight Riders,Kolkata Knight Riders,0,0.5625,0.3365222208396999,2.0,0,0.0,0.0,0.5230769230769231,0.039423076923076894,0.3644821476990526,-0.027959926859352724,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0
2017_3rd,2017-04-07,2017,"Saurashtra Cricket Association Stadium (Khandheri, Rajkot)",Kolkata Knight Riders,Gujarat Lions,Kolkata Knight Riders,1,0.5230769230769231,0.3644821476990526,2.0,0,0.0,0.0,0.5625,-0.039423076923076894,0.3365222208396999,0.027959926859352724,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.0
2017_4th,2017-04-08,2017,Holkar Cricket Stadium (Indore),Rising Pune Supergiant,Punjab Kings,Kings XI Punjab,0,0.4,0.71118301282849,3.0,0,0.0,0.0,0.0,0.4,0.0,0.71118301282849,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5
2017_5th,2017-04-08,2017,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Delhi Capitals,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5
2017_4th,2017-04-08,2017,Holkar Cricket Stadium (Indore),Punjab Kings,Rising Pune Supergiant,Kings XI Punjab,0,0.0,0.0,0.0,0,0.0,0.0,0.4,-0.4,0.71118301282849,-0.71118301282849,3.0,-3.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,-0.5,1.0,-0.5
2017_5th,2017-04-08,2017,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Delhi Capitals,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2017_7th,2017-04-09,2017,Wankhede Stadium (Mumbai),Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,1,0.5673758865248227,0.3120154391202821,2.0,0,0.0,0.0,0.5267175572519084,0.04065832927291435,0.5551375033893368,-0.24312206426905464,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0
2017_7th,2017-04-09,2017,Wankhede Stadium (Mumbai),Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,0,0.5267175572519084,0.5551375033893368,2.0,0,0.0,0.0,0.5673758865248227,-0.04065832927291435,0.3120154391202821,0.24312206426905464,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2017_6th,2017-04-09,2017,Rajiv Gandhi International Stadium (Hyderabad),Gujarat Lions,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.5294117647058824,0.2355655545877899,2.0,0,0.0,0.0,0.5483870967741935,-0.018975332068311146,0.8460202908860236,-0.6104547362982337,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,-1.0
2017_6th,2017-04-09,2017,Rajiv Gandhi International Stadium (Hyderabad),Sunrisers Hyderabad,Gujarat Lions,Sunrisers Hyderabad,1,0.5483870967741935,0.8460202908860236,4.0,0,0.0,0.0,0.5294117647058824,0.018975332068311146,0.2355655545877899,0.6104547362982337,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
2017_8th,2017-04-10,2017,Holkar Cricket Stadium (Indore),Punjab Kings,Royal Challengers Bengaluru,Kings XI Punjab,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_8th,2017-04-10,2017,Holkar Cricket Stadium (Indore),Royal Challengers Bengaluru,Punjab Kings,Kings XI Punjab,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_9th,2017-04-11,2017,Maharashtra Cricket Association Stadium (Pune),Rising Pune Supergiant,Delhi Capitals,Delhi Daredevils,0,0.375,0.49782810897994295,3.0,0,0.0,0.0,0.0,0.375,0.0,0.49782810897994295,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5
2017_9th,2017-04-11,2017,Maharashtra Cricket Association Stadium (Pune),Delhi Capitals,Rising Pune Supergiant,Delhi Daredevils,0,0.0,0.0,0.0,0,0.0,0.0,0.375,-0.375,0.49782810897994295,-0.49782810897994295,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2017_10th,2017-04-12,2017,Wankhede Stadium (Mumbai),Sunrisers Hyderabad,Mumbai Indians,Mumbai Indians,0,0.5555555555555556,0.8922142036202164,5.0,0,0.0,0.0,0.5704225352112676,-0.014866979655712043,0.5184108073841974,0.373803396236019,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5
2017_10th,2017-04-12,2017,Wankhede Stadium (Mumbai),Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,1,0.5704225352112676,0.5184108073841974,2.0,0,0.0,0.0,0.5555555555555556,0.014866979655712043,0.8922142036202164,-0.373803396236019,5.0,-3.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,-0.5,1.0,-0.5
2017_11th,2017-04-13,2017,Eden Gardens (Kolkata),Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,0,0.0,0.0,0.0,0,0.0,0.0,0.5227272727272727,-0.5227272727272727,0.3885962523725357,-0.3885962523725357,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2017_11th,2017-04-13,2017,Eden Gardens (Kolkata),Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,1,0.5227272727272727,0.3885962523725357,2.0,0,0.0,0.0,0.0,0.5227272727272727,0.0,0.3885962523725357,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5
2017_12th,2017-04-14,2017,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Mumbai Indians,Mumbai Indians,0,0.0,0.0,0.0,0,0.0,0.0,0.5734265734265734,-0.5734265734265734,0.6628875651689382,-0.6628875651689382,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,0.6666666666666666,-0.6666666666666666
2017_13th,2017-04-14,2017,"Saurashtra Cricket Association Stadium (Khandheri, Rajkot)",Rising Pune Supergiant,Gujarat Lions,Gujarat Lions,0,0.35294117647058826,0.34847967628596005,3.0,0,0.0,0.0,0.5,-0.14705882352941174,0.16489588821145293,0.18358378807450712,1.0,2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333
2017_12th,2017-04-14,2017,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Mumbai Indians,Royal Challengers Bengaluru,Mumbai Indians,1,0.5734265734265734,0.6628875651689382,3.0,0,0.0,0.0,0.0,0.5734265734265734,0.0,0.6628875651689382,0.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,0.6666666666666666
2017_13th,2017-04-14,2017,"Saurashtra Cricket Association Stadium (Khandheri, Rajkot)",Gujarat Lions,Rising Pune Supergiant,Gujarat Lions,1,0.5,0.16489588821145293,1.0,0,0.0,0.0,0.35294117647058826,0.14705882352941174,0.34847967628596005,-0.18358378807450712,3.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.3333333333333333,-0.3333333333333333
2017_14th,2017-04-15,2017,Eden Gardens (Kolkata),Sunrisers Hyderabad,Kolkata Knight Riders,Kolkata Knight Riders,0,0.546875,0.6245499425341514,4.0,0,0.0,0.0,0.5263157894736842,0.02055921052631582,0.572017376660775,0.0525325658733764,3.0,1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0
2017_15th,2017-04-15,2017,Arun Jaitley Stadium (Delhi),Punjab Kings,Delhi Capitals,Delhi Daredevils,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_14th,2017-04-15,2017,Eden Gardens (Kolkata),Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,1,0.5263157894736842,0.572017376660775,3.0,0,0.0,0.0,0.546875,-0.02055921052631582,0.6245499425341514,-0.0525325658733764,4.0,-1.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0
2017_15th,2017-04-15,2017,Arun Jaitley Stadium (Delhi),Delhi Capitals,Punjab Kings,Delhi Daredevils,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017_16th,2017-04-16,2017,Wankhede Stadium (Mumbai),Mumbai Indians,Gujarat Lions,Mumbai Indians,1,0.5763888888888888,0.7640212956182567,3.0,0,0.0,0.0,0.5263157894736842,0.05007309941520466,0.41542712174801705,0.34859417387023967,1.0,2.0,0.0,0.0,0.0,0.0,0.75,0.75,0.3333333333333333,0.4166666666666667,0.3333333333333333,0.4166666666666667
2017_17th,2017-04-16,2017,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Royal Challengers Bengaluru,Rising Pune Supergiant,Rising Pune Supergiant,0,0.0,0.0,0.0,0,0.0,0.0,0.3333333333333333,-0.3333333333333333,0.24393577340017203,-0.24393577340017203,2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.25,-0.25
2017_16th,2017-04-16,2017,Wankhede Stadium (Mumbai),Gujarat Lions,Mumbai Indians,Mumbai Indians,0,0.5263157894736842,0.41542712174801705,1.0,0,0.0,0.0,0.5763888888888888,-0.05007309941520466,0.7640212956182567,-0.34859417387023967,3.0,-2.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.75,-0.4166666666666667,0.75,-0.4166666666666667
2017_17th,2017-04-16,2017,"M Chinnaswamy Stadium (Bengaluru, Bangalore)",Rising Pune Supergiant,Royal Challengers Bengaluru,Rising Pune Supergiant,1,0.3333333333333333,0.24393577340017203,2.0,0,0.0,0.0,0.0,0.3333333333333333,0.0,0.24393577340017203,0.0,2.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25
2017_18th,2017-04-17,2017,Arun Jaitley Stadium (Delhi),Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,0,0.0,0.0,0.0,0,0.0,0.0,0.5298507462686567,-0.5298507462686567,0.7004121636625424,-0.7004121636625424,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,-0.75,0.75,-0.75
2017_19th,2017-04-17,2017,Rajiv Gandhi International Stadium (Hyderabad),Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,1,0.5384615384615384,0.437184959773906,3.0,0,0.0,0.0,0.0,0.5384615384615384,0.0,0.437184959773906,0.0,3.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5
2017_19th,2017-04-17,2017,Rajiv Gandhi International Stadium (Hyderabad),Punjab Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.0,0.0,0.0,0,0.0,0.0,0.5384615384615384,-0.5384615384615384,0.437184959773906,-0.437184959773906,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-0.5,0.5,-0.5
2017_18th,2017-04-17,2017,Arun Jaitley Stadium (Delhi),Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,1,0.5298507462686567,0.7004121636625424,3.0,0,0.0,0.0,0.0,0.5298507462686567,0.0,0.7004121636625424,0.0,3.0,0.0,0.0,0.0,0.0,0.75,0.75,0.0,0.75,0.0,0.75
2017_20th,2017-04-18,2017,"Saurashtra Cricket Association Stadium (Khandheri, Rajkot)",Royal Challengers Bengaluru,Gujarat Lions,Royal Challengers Bangalore,0,0.0,0.0,0.0,0,0.0,0.0,0.5,-0.5,0.2907989852236119,-0.2907989852236119,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.25,0.25,-0.25
2017_20th,2017-04-18,2017,"Saurashtra Cricket Association Stadium (Khandheri, Rajkot)",Gujarat Lions,Royal Challengers Bengaluru,Royal Challengers Bangalore,0,0.5,0.2907989852236119,1.0,0,0.0,0.0,0.0,0.5,0.0,0.2907989852236119,0.0,1.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.25
2017_21st,2017-04-19,2017,Rajiv Gandhi International Stadium (Hyderabad),Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,1,0.5454545454545454,0.6060294718417342,3.0,0,0.0,0.0,0.0,0.5454545454545454,0.0,0.6060294718417342,0.0,3.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.6,0.0,0.6
2017_21st,2017-04-19,2017,Rajiv Gandhi International Stadium (Hyderabad),Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,0,0.0,0.0,0.0,0,0.0,0.0,0.5454545454545454,-0.5454545454545454,0.6060294718417342,-0.6060294718417342,3.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,-0.6,0.6,-0.6
2017_22nd,2017-04-20,2017,Holkar Cricket Stadium (Indore),Mumbai Indians,Punjab Kings,Mumbai Indians,1,0.5793103448275863,0.8348149069327796,4.0,0,0.0,0.0,0.0,0.5793103448275863,0.0,0.8348149069327796,0.0,4.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.8,0.0,0.8
2017_22nd,2017-04-20,2017,Holkar Cricket Stadium (Indore),Punjab Kings,Mumbai Indians,Mumbai Indians,0,0.0,0.0,0.0,0,0.0,0.0,0.5793103448275863,-0.5793103448275863,0.8348149069327796,-0.8348149069327796,4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-0.8,0.8,-0.8
2017_23rd,2017-04-21,2017,Eden Gardens (Kolkata),Kolkata Knight Riders,Gujarat Lions,Gujarat Lions,0,0.5333333333333333,0.7902885145637797,4.0,0,0.0,0.0,0.47619047619047616,0.05714285714285716,0.20355928965652834,0.5867292249072513,1.0,3.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,0.6000000000000001,0.2,0.6000000000000001
2017_23rd,2017-04-21,2017,Eden Gardens (Kolkata),Gujarat Lions,Kolkata Knight Riders,Gujarat Lions,1,0.47619047619047616,0.20355928965652834,1.0,0,0.0,0.0,0.5333333333333333,-0.05714285714285716,0.7902885145637797,-0.5867292249072513,4.0,-3.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,-0.6000000000000001,0.8,-0.6000000000000001
2017_24th,2017-04-22,2017,Maharashtra Cricket Association Stadium (Pune),Rising Pune Supergiant,Sunrisers Hyderabad,Rising Pune Supergiant,1,0.3684210526315789,0.4707550413801204,2.0,0,0.0,0.0,0.5522388059701493,-0.18381775333857037,0.7242206302892139,-0.2534655889090935,3.0,-1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6666666666666666,-0.2666666666666666,0.6,-0.19999999999999996
